crop,season,state,area,production,fertilizer,pesticide,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH
43,4,29,-0.23821275443168843,-0.06299386511186743,-0.2490245469859353,-0.22284425144225248,0.4428933879481839,0.1667499425383276,0.8829051796055412,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
53,1,8,-0.23776039506399982,-0.06301744233981392,-0.24819585987987253,-0.22208320710503904,-0.09794863105982558,0.1124334626406409,-0.9117689740944743,2.670444368063655,1.2578813287261703,0.35144690658204664,1.8279768661863938
53,3,20,-0.23379730497681536,-0.06301249208428099,-0.24543796648343644,-0.21965984953421208,0.4810440697869227,-0.31411252302030634,0.6429754799130258,-0.4817603558794009,-0.6505238244373306,-0.028226634266637383,-0.4956356522683119
14,4,28,-0.2338038991366942,-0.0628861181424878,-0.2424383149591997,-0.21633110147948964,-1.4579082307231195,-0.22924698441703628,-0.33419275156194606,0.1686945871564678,-0.8240152019976489,0.7311204474307307,-0.3504098698648921
38,5,11,-0.21046848615744562,-0.06242529015541157,-0.21431204440911594,-0.19071828860185622,-0.08672784228372564,0.09609732180793532,-0.21728155243904798,-0.4317253602612572,-0.9975065795579672,-0.28134232816576005,-0.7860872170751503
12,2,17,-0.2376535696739626,-0.06300993996964777,-0.24760307355726657,-0.22122279174623147,-1.3277470809203615,4.797594287607733,1.5547083387445844,-1.232285290151557,-1.517980712238922,0.09833121268292395,-1.5122161290922456
22,2,29,-0.2094173770727581,-0.06293520496873656,-0.22533239890384485,-0.19580210825492547,0.40474270610944424,0.641559638166706,0.7276052285318403,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
31,2,25,-0.22744317251756252,-0.061828468717539976,-0.23570145471950102,-0.20910224464196353,0.5034856473391226,-0.9372150819399478,-0.5575454901847969,0.018589600302036546,1.2578813287261703,-1.040689409863128,0.5209448245556217
39,1,24,-0.1576110194006182,-0.062197582250240205,-0.1494181125158932,-0.11668950446010035,0.9298756208309139,-0.06759683041581108,0.662169855888427,0.1686945871564678,0.390424440924579,-0.28134232816576005,-0.05995830505805502
45,1,4,-0.13866731690067885,-0.06291865279238229,-0.12235919782653053,-0.1023943443841828,0.5012414895839022,-0.3340613118742116,-0.6282156926396835,-0.33165536902496967,0.13018737458410162,-1.5469207976613735,-0.20518408746147357
27,1,0,-0.21680415496903768,-0.0629852772268799,-0.2245445287111132,-0.2026515072898464,0.777272893475957,-0.08429740504012893,0.6743844587818641,0.06862459592018029,0.9976442623856929,-1.2938051037622507,0.23049325974878335
13,4,29,-0.15542043948886664,-0.06280584778585627,-0.18779978126608296,-0.13413242507830184,0.4182076526407645,0.3667448693961462,0.6691496289703909,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
25,2,2,-0.20835703616424017,-0.06297425270755928,-0.20968928619743385,-0.19806567504900485,-0.24606304290434272,1.4733876899953986,1.2170618159045716,-0.8320053252064071,-1.3444893346786038,0.7311204474307307,-1.2217645642854071
31,4,8,-0.23774852557621792,-0.06288117558564156,-0.2490082235788411,-0.22221795131162178,0.3149763959006463,-1.0202584515851567,-2.3295353813684287,2.670444368063655,1.2578813287261703,0.35144690658204664,1.8279768661863938
24,2,12,-0.15044448644429192,-0.062397024427279145,-0.17644521593309997,-0.1411194217265332,-0.23484225412824278,-0.7543168533929823,0.43794464563033014,-0.23158537778868218,0.7374071960452155,-0.9141315629135668,0.3757190421522032
16,2,27,0.9292252235104801,-0.06004446745139005,0.651640574809099,0.9403053322813945,0.4137193371303239,-0.5874061768345715,-1.1281419396353607,2.170094411882218,0.9976442623856929,0.35144690658204664,1.3922995189761356
20,3,12,-0.23343198851952748,-0.06297698574132941,-0.24338371794389527,-0.22204978148337248,-0.27748125147742225,-0.3193730455774918,0.7119007390974205,-0.23158537778868218,0.7374071960452155,-0.9141315629135668,0.3757190421522032
14,4,13,-0.23977557032297417,-0.06301721907790031,-0.2504655179749038,-0.22393873673706666,0.7077040030641386,-0.2858134468542422,1.1559888014373856,-0.5818303471156884,-0.47703244687701235,2.249814610825467,-1.3669903466888258
3,1,21,-0.2394511376569351,-0.06297949936252926,-0.25014037046535287,-0.22380938229874722,0.8558184149086557,-0.28780991023437885,0.9623000984128823,0.5689745521016177,1.8651011501872843,0.9842361413298533,0.5209448245556217
54,2,0,-0.22931987041908117,-0.06298510785577302,-0.23814982414015165,-0.21280737063171212,0.8715275191951956,-0.22195830858479104,0.4876755288393249,0.06862459592018029,0.9976442623856929,-1.2938051037622507,0.23049325974878335
2,1,7,0.20114688647177117,-0.06168479967612825,0.2688938776337022,0.24547692512859615,0.7682962624550773,-1.2470154947052836,-1.6716917683933135,-0.08148039093425095,0.390424440924579,-0.5344580220648827,1.682751083782974
2,2,21,-0.23986788856127797,-0.06301972884975682,-0.2505741221630159,-0.22403638665619016,0.9657821449144333,-0.1331473780636318,0.8898849526875051,0.5689745521016177,1.8651011501872843,0.9842361413298533,0.5209448245556217
26,1,4,-0.23837628959668375,-0.06301182614788348,-0.24881544782790938,-0.22234639990653565,0.4226959681512043,-0.1386455748327384,-0.16580572595956258,-0.33165536902496967,0.13018737458410162,-1.5469207976613735,-0.20518408746147357
49,4,13,-0.239212429069321,-0.06299533556102262,-0.24989164038775993,-0.2236782161736166,0.5932519575479205,1.1434958838490044,1.4247100650930027,-0.5818303471156884,-0.47703244687701235,2.249814610825467,-1.3669903466888258
27,1,10,-0.2377828152075879,-0.06301865488296546,-0.24811565690992737,-0.22167381117787888,-3.4305228975614606,-0.8158744742805297,-0.5985516570413358,-0.33165536902496967,-0.7372695132174897,1.237351835228976,0.08526747734536481
3,4,14,-0.20474463668773232,-0.05590756661779391,-0.2034521019526731,-0.17940614649849834,0.2521399787544873,0.8514893470828234,-0.7512341932093001,-0.33165536902496967,0.5639158184848972,-1.5469207976613735,1.1018479541692985
5,1,21,-0.23985601907349605,-0.06301972884975682,-0.2505585431310576,-0.22402787172817754,0.9164106742995944,0.16115667608445267,1.1001506167816728,0.5689745521016177,1.8651011501872843,0.9842361413298533,0.5209448245556217
27,1,22,-0.22444019210873756,-0.06298741746177594,-0.234499233762797,-0.21556113458473106,0.13993209099348947,-0.6958648422078696,-1.758066460282619,3.67114428042653,1.4313727062864887,0.9842361413298533,1.9732026485898122
11,5,16,-0.23983096126595643,-0.06301971345238346,-0.25054683266592104,-0.22400042467298792,-0.7397777490527329,-0.3070932112949051,0.533916525507337,-0.9320753164426946,-1.4312350234587627,0.6045626004811693,-1.0765387818819874
53,2,26,-0.23926386351637596,-0.06301857019741201,-0.25000911073684606,-0.22360230649622745,0.279069871817127,1.0548909376448437,1.1027680316874096,-0.7319353339701197,-1.1709979571182854,0.35144690658204664,-1.0765387818819874
51,2,17,-0.23881282298066314,-0.06301668786851963,-0.24923732166359172,-0.2227684776413742,-1.3726302360247606,3.2809634514447,1.631485842646189,-1.232285290151557,-1.517980712238922,0.09833121268292395,-1.5122161290922456
50,4,24,-0.09402221685696213,-0.04545221120316885,-0.12715477375875633,-0.11885469666033179,0.7862495244968366,0.040877679904948436,0.7921681295400076,0.1686945871564678,0.390424440924579,-0.28134232816576005,-0.05995830505805502
8,1,2,-0.2383446376292653,-0.06301785806889444,-0.24872020098084002,-0.22314897716389576,-0.20791236106560387,0.5823470695034458,0.9561927969661631,-0.8320053252064071,-1.3444893346786038,0.7311204474307307,-1.2217645642854071
39,1,24,-0.12359438624962016,-0.06209113250956556,-0.11934745623262147,-0.11622263276885499,0.8535742571534355,-0.49067277258271114,0.7101557958269298,0.1686945871564678,0.390424440924579,-0.28134232816576005,-0.05995830505805502
32,2,12,-0.2288490474037318,-0.06299843043306654,-0.23758147095790524,-0.21154910884916578,0.01650341445639173,-1.1516606008825652,0.029627920335431934,-0.23158537778868218,0.7374071960452155,-0.9141315629135668,0.3757190421522032
43,1,10,-0.239354862922704,-0.06301894358371582,-0.2500400539147215,-0.22375648104386028,-3.239769488367764,-1.2346722806328514,-1.1578059752337078,-0.33165536902496967,-0.7372695132174897,1.237351835228976,0.08526747734536481
8,1,29,-0.2397702949950711,-0.06301957872536662,-0.25046424431670006,-0.22394688932771706,0.3531270777393851,0.8737039634237096,0.7843158848227977,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
26,1,26,-0.23922034206117562,-0.06300390034995013,-0.24975362297742132,-0.22325831246295147,0.16910614181134867,2.237779645428364,1.3173960539578045,-0.7319353339701197,-1.1709979571182854,0.35144690658204664,-1.0765387818819874
20,1,14,0.6001608195725195,-0.06076160396464049,0.3705952500259747,0.4971824999379477,0.44064923019296354,-0.6880215932144754,-1.6385378462539844,-0.33165536902496967,0.5639158184848972,-1.5469207976613735,1.1018479541692985
11,1,19,-0.23954081823128737,-0.06301840467564847,-0.2503040454338293,-0.22373410671174201,-1.0786455700909465,-1.0275471274174017,0.055802069392797,-1.0321453076789822,-1.517980712238922,0.478004753531608,-1.2217645642854071
3,4,14,-0.21002324848242615,-0.057107799569332096,-0.2137628754614824,-0.19021369759120174,0.2566282942649271,-0.02616229280424418,-0.8882122399428453,-0.33165536902496967,0.5639158184848972,-1.5469207976613735,1.1018479541692985
19,1,28,-0.22856681736091733,-0.0630000587052986,-0.23998929068209474,-0.21588764584027895,-1.4175133911291595,-0.3203712772675603,-0.9196212188116836,0.1686945871564678,-0.8240152019976489,0.7311204474307307,-0.3504098698648921
5,4,24,-0.23574258214107396,-0.06301698426795667,-0.24627612196705845,-0.2217715969735132,0.8176677330699161,-0.12188162041857499,0.7598866790359233,0.1686945871564678,0.390424440924579,-0.28134232816576005,-0.05995830505805502
24,2,3,0.014248613025732153,-0.060724846585104,-0.0355317269788147,-0.04077027042303106,0.5079739628495624,-0.7499594928410968,-0.8716352788731808,0.4188695652471865,-0.30354106931669406,-0.9141315629135668,0.8113963893624601
3,4,2,-0.1722421413397944,-0.05968749474757851,-0.17083385810985466,-0.14739610126826458,-0.10692526208070521,0.46124413605594866,0.9300186479087981,-0.8320053252064071,-1.3444893346786038,0.7311204474307307,-1.2217645642854071
2,1,7,-0.005974356490702682,-0.06183323035524933,0.06322020253811025,0.07316680371746773,0.7054598453089184,-0.5627672835320912,-0.8253942822051686,-0.08148039093425095,0.390424440924579,-0.5344580220648827,1.682751083782974
13,4,2,-0.2174371943174066,-0.06297794037847729,-0.22551305800763607,-0.217106050512979,-0.3178760910713814,0.5156239957434813,1.147264085084931,-0.8320053252064071,-1.3444893346786038,0.7311204474307307,-1.2217645642854071
5,4,13,-0.008179443554187685,-0.06285826429409258,-0.009159402858877784,-0.09672969793944391,0.5932519575479205,1.1434958838490044,1.4247100650930027,-0.5818303471156884,-0.47703244687701235,2.249814610825467,-1.3669903466888258
44,1,26,-0.23249825548068334,-0.06300714149704088,-0.24175253902007768,-0.21517841574586574,0.4002543905990044,2.3261627623680647,1.2013573264701518,-0.7319353339701197,-1.1709979571182854,0.35144690658204664,-1.0765387818819874
40,2,27,0.6504795347759925,-0.06087323107210502,0.43652614871135065,0.6626923190267386,0.4137193371303239,-0.5874061768345715,-1.1281419396353607,2.170094411882218,0.9976442623856929,0.35144690658204664,1.3922995189761356
47,5,16,-0.23964632478934886,-0.06299834959685643,-0.25040434447217547,-0.22381653846165145,-0.7397777490527329,-0.3070932112949051,0.533916525507337,-0.9320753164426946,-1.4312350234587627,0.6045626004811693,-1.0765387818819874
44,1,28,-0.23762851186642298,-0.06301796585050791,-0.24781200088887032,-0.2214989381084281,-1.3232587654099217,-0.09600682121410496,-0.4528488939553354,0.1686945871564678,-0.8240152019976489,0.7311204474307307,-0.3504098698648921
54,2,11,-0.15580685725776683,-0.06264854052099729,-0.15145431495454023,-0.12876987740933,-0.2101565188208234,-0.3305437335377806,-0.12828944564400566,-0.4317253602612572,-0.9975065795579672,-0.28134232816576005,-0.7860872170751503
19,1,11,-0.21738048454244854,-0.0629762890101852,-0.22208388266344578,-0.1970069705687118,-0.09346031554938576,-0.17667344874010368,-0.48425787282417376,-0.4317253602612572,-0.9975065795579672,-0.28134232816576005,-0.7860872170751503
27,1,14,0.06135069704030566,-0.06249196848071591,0.11985172144031783,0.16905997543232085,0.40474270610944424,-0.7319913224198665,-1.390755901844259,-0.33165536902496967,0.5639158184848972,-1.5469207976613735,1.1018479541692985
19,3,20,-0.23981777294619877,-0.06301969420566676,-0.25051421861000733,-0.22397641982273955,0.6314026393866602,0.15706867963941065,0.607204142867959,-0.4817603558794009,-0.6505238244373306,-0.028226634266637383,-0.4956356522683119
27,1,12,0.3362546282293795,-0.062475593374155196,0.4793373507836812,0.46845820554642464,-0.0036940053405878424,-1.1826691630645292,0.02439309052395867,-0.23158537778868218,0.7374071960452155,-0.9141315629135668,0.3757190421522032
38,4,7,-0.18804042957752576,-0.058837825343193755,-0.20671669372922094,-0.18666020072911627,0.8333768373564558,-0.9018966940484824,-1.4814929519097921,-0.08148039093425095,0.390424440924579,-0.5344580220648827,1.682751083782974
25,2,3,-0.02970410023070607,-0.0625664417262801,-0.05371649983068497,-0.07246876576032545,0.6291584816314398,-0.8401647787388593,-1.0531093790042467,0.4188695652471865,-0.30354106931669406,-0.9141315629135668,0.8113963893624601
53,2,21,-0.23970699106023421,-0.06301944784769312,-0.25039465131928457,-0.22398928279909905,0.8423534683773355,0.06887570206924623,1.0094135667161404,0.5689745521016177,1.8651011501872843,0.9842361413298533,0.5209448245556217
27,1,12,0.09928821765526355,-0.06282536010723762,0.14933914795804962,0.16033117779163475,0.01650341445639173,-1.1516606008825652,0.029627920335431934,-0.23158537778868218,0.7374071960452155,-0.9141315629135668,0.3757190421522032
53,1,8,-0.2381560446567304,-0.06301782727414774,-0.24855574764279162,-0.222096794756123,0.043433307519031426,-0.7607815919572343,-1.5434384380122235,2.670444368063655,1.2578813287261703,0.35144690658204664,1.8279768661863938
51,4,17,-0.23892228603465193,-0.0630178734662678,-0.2497912963325394,-0.22316057195948744,-1.2604223482637629,1.17542345298373,1.005051208539912,-1.232285290151557,-1.517980712238922,0.09833121268292395,-1.5122161290922456
45,1,25,-0.23949070261620817,-0.06301828149666165,-0.2501102748820828,-0.22354415134958802,0.4765557542764829,-0.8654691598347187,-0.5819746959716713,0.018589600302036546,1.2578813287261703,-1.040689409863128,0.5209448245556217
47,4,13,-0.23846926461331147,-0.06258427573396601,-0.24890001412278892,-0.22235552310839513,0.7368780538819978,-0.28357930926218433,1.2362561918799726,-0.5818303471156884,-0.47703244687701235,2.249814610825467,-1.3669903466888258
24,3,7,-0.20980115717770673,-0.06283767800591987,-0.21123183472458412,-0.1899619999425222,0.7503430004133173,-0.9677324507506084,-1.2040469719017197,-0.08148039093425095,0.390424440924579,-0.5344580220648827,1.682751083782974
13,2,0,-0.2175835846667169,-0.06271319794104908,-0.22067696997885566,-0.19572031059539996,0.9455847251174537,-0.4831622674860065,0.5792850505401033,0.06862459592018029,0.9976442623856929,-1.2938051037622507,0.23049325974878335
34,1,9,-0.23242703855399185,-0.06301067519422536,-0.24486968479251914,-0.21739347462557534,-0.5580009708799167,-0.7339719408525418,-2.08437085186444,-0.8320053252064071,-1.1709979571182854,0.9842361413298533,-0.9313129994785688
54,2,9,0.30832176698260183,-0.06177147534007455,0.36811555864702045,0.2842721600427101,-0.7083595404796542,0.23361562082544493,-0.7067381398117792,-0.8320053252064071,-1.1709979571182854,0.9842361413298533,-0.9313129994785688
53,2,2,-0.17587156693710942,-0.06291683975167,-0.17519345127927857,-0.15590514129875252,-0.27074877821176213,1.2197259260858107,1.0155208681628585,-0.8320053252064071,-1.3444893346786038,0.7311204474307307,-1.2217645642854071
53,2,21,-0.2353970481634226,-0.06301157978990984,-0.24714709403102225,-0.22004542177980504,0.8894807812369547,-0.5873903318871101,0.8872675377817685,0.5689745521016177,1.8651011501872843,0.9842361413298533,0.5209448245556217
25,2,26,-0.23605646415130688,-0.06301177995576343,-0.2458869940444963,-0.21906240051604972,0.24316334773360765,5.514831679395566,1.484038136289698,-0.7319353339701197,-1.1709979571182854,0.35144690658204664,-1.0765387818819874
52,1,21,-0.23986788856127797,-0.06301973654844349,-0.25057411247975225,-0.22403683957789294,0.9253873053204741,0.3723381358500211,0.9684073998596003,0.5689745521016177,1.8651011501872843,0.9842361413298533,0.5209448245556217
41,1,19,-0.02400410843143443,-0.06201153193867487,-0.03524246626224749,-0.060944535369962916,-1.125772882950566,-0.9854946368548404,0.27915480801564785,-1.0321453076789822,-1.517980712238922,0.478004753531608,-1.2217645642854071
37,2,9,-0.23321042474759837,-0.06297943007434917,-0.2443389129743866,-0.21923659420294628,-0.6724530163961349,-0.6600394159976393,-1.4902176682622474,-0.8320053252064071,-1.1709979571182854,0.9842361413298533,-0.9313129994785688
53,1,23,-0.23555794566446636,-0.06300855035670268,-0.24549760817627397,-0.21944856155985631,-3.7963206116623134,-0.7047697026811774,0.4553940783352406,-1.3323552813878445,-1.1709979571182854,-0.28134232816576005,-1.6574419114956642
45,1,3,-0.2306387023948497,-0.06299985469010168,-0.2409579705842706,-0.2189671057897808,0.341906288963286,0.06499368994120262,-0.2652674923775508,0.4188695652471865,-0.30354106931669406,-0.9141315629135668,0.8113963893624601
25,2,29,-0.148369963746408,-0.06281502077103121,-0.1798356408136168,-0.1486229302846367,0.4159634948855442,0.14345786977006628,0.8008928458924635,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
31,2,11,-0.23598260956066383,-0.06297018010230747,-0.2458453675485201,-0.22176996645538313,-0.02837974064800723,-0.3054770266538421,-0.5732499796192161,-0.4317253602612572,-0.9975065795579672,-0.28134232816576005,-0.7860872170751503
20,1,7,-0.20210181610316996,-0.06285223622242495,-0.199906465976558,-0.17604797347951012,0.7054598453089184,-0.5627672835320912,-0.8253942822051686,-0.08148039093425095,0.390424440924579,-0.5344580220648827,1.682751083782974
45,1,14,0.7129855762675426,-0.06239115417868839,0.4577464131123385,0.7903915549833009,0.09280477813387021,0.09159735672889686,-0.6927785936478508,-0.33165536902496967,0.5639158184848972,-1.5469207976613735,1.1018479541692985
19,1,9,-0.23674489444265806,-0.06301639916776927,-0.24764961667882915,-0.2217856375463,-0.6724530163961349,-0.6600394159976393,-1.4902176682622474,-0.8320053252064071,-1.1709979571182854,0.9842361413298533,-0.9313129994785688
27,1,29,-0.23838815908446565,-0.06301605657621216,-0.24882944364626902,-0.22235985168110878,0.3890336018229045,-0.05652121214029092,0.6674046856999002,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
24,1,24,0.05437803238441737,-0.057406266103746294,0.0815132226365141,0.048802514805770525,0.8535742571534355,-0.49067277258271114,0.7101557958269298,0.1686945871564678,0.390424440924579,-0.28134232816576005,-0.05995830505805502
35,2,8,-0.2381560446567304,-0.06301166832480662,-0.24846896911878114,-0.22180239564930357,0.02772420323249167,-0.15859436368664365,-1.2947840219672528,2.670444368063655,1.2578813287261703,0.35144690658204664,1.8279768661863938
46,1,0,-0.033742363740509346,-0.06252401426400644,0.0003020122278017506,-0.10369708307794404,0.9949561957322932,-0.813006538790016,0.30532895707301294,0.06862459592018029,0.9976442623856929,-1.2938051037622507,0.23049325974878335
8,1,12,-0.22730601399208258,-0.06300157534657384,-0.2355372718947528,-0.20893738114214466,0.11300219793084978,-1.1818927606389205,-0.22862368369723923,-0.23158537778868218,0.7374071960452155,-0.9141315629135668,0.3757190421522032
15,4,4,-0.23755333844380416,-0.06301132958259285,-0.2478450710883077,-0.2214137435361316,0.4226959681512043,-0.1386455748327384,-0.16580572595956258,-0.33165536902496967,0.13018737458410162,-1.5469207976613735,-0.20518408746147357
1,1,12,0.5014805358176141,-0.06189915805860272,0.3767831440072895,0.31061915900058096,-0.185470783513404,-0.5358784076900915,0.46673620959343187,-0.23158537778868218,0.7374071960452155,-0.9141315629135668,0.3757190421522032
2,1,29,-0.23968061442071883,-0.06301959027339664,-0.2503630303129571,-0.22386373290308315,0.3531270777393851,0.8737039634237096,0.7843158848227977,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
39,1,19,-0.23944849999298357,-0.06301859714281538,-0.2500797367530635,-0.22356154354297553,-1.2132950354041443,-0.25646860415572537,0.9396158358964987,-1.0321453076789822,-1.517980712238922,0.478004753531608,-1.2217645642854071
42,2,15,0.15050373860225913,-0.06255051699288997,0.04876239196361103,0.12452871361310681,0.5147064361152225,0.9695975854601157,0.1980149459378148,-0.08148039093425095,0.8241528848253746,-0.7875737159640054,0.6661706069590403
45,1,2,-0.2329690784960327,-0.06300798065388862,-0.24209025808413148,-0.2150332996322889,-0.10916941983592553,2.0421103892275076,1.2851146034537215,-0.8320053252064071,-1.3444893346786038,0.7311204474307307,-1.2217645642854071
20,2,0,0.25236372625074255,-0.061507418085760546,0.12998313781163368,0.1816711273250608,0.9702704604248731,-0.7534295363351436,0.36814691481068956,0.06862459592018029,0.9976442623856929,-1.2938051037622507,0.23049325974878335
16,2,17,-0.23920055958153907,-0.06301853555332197,-0.2500593953066423,-0.2234876267210787,-1.40404844459784,2.02078308994446,1.5267892464167274,-1.232285290151557,-1.517980712238922,0.09833121268292395,-1.5122161290922456
2,1,21,-0.23985601907349605,-0.06301964031486003,-0.25055838335720815,-0.22402338780331985,0.8894807812369547,-0.10751025307108293,0.9073343853924156,0.5689745521016177,1.8651011501872843,0.9842361413298533,0.5209448245556217
27,5,20,-0.12726205797423248,-0.06295172250100078,-0.13824616838374182,-0.13895984575541648,0.4765557542764829,0.6702865279142279,0.8043827324334448,-0.4817603558794009,-0.6505238244373306,-0.028226634266637383,-0.4956356522683119
20,1,13,-0.2360432758315492,-0.06301406261636298,-0.2475242404600805,-0.2206224440291712,0.5932519575479205,1.329293737781407,1.483165664654452,-0.5818303471156884,-0.47703244687701235,2.249814610825467,-1.3669903466888258
41,1,0,3.7214694709273966,-0.0313250056716659,2.786985973141857,3.3130747646497554,0.8423534683773355,-0.4159004655123541,0.533916525507337,0.06862459592018029,0.9976442623856929,-1.2938051037622507,0.23049325974878335
38,2,29,0.2671557456909625,-0.009868030679948129,0.3665262566448579,0.07197471379570033,0.4630908077451634,0.3494263418208335,0.6708945722408816,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
25,2,28,-0.22662549669258603,-0.06299079333588355,-0.23424056566936025,-0.20902914307913176,-1.3232587654099217,-0.09600682121410496,-0.4528488939553354,0.1686945871564678,-0.8240152019976489,0.7311204474307307,-0.3504098698648921
20,1,19,-0.23952762991152968,-0.06301878960998229,-0.25016690878842457,-0.2236276701115842,-1.204318404383264,0.309813973167328,1.2388736067857093,-1.0321453076789822,-1.517980712238922,0.478004753531608,-1.2217645642854071
39,1,6,-0.23966215077305808,-0.06301901672123925,-0.2503445521736849,-0.2239754233949934,0.7234131073506784,0.9410291451872076,0.776463640105589,-0.5818303471156884,-0.7372695132174897,1.61702537607766,-0.6408614346717305
27,2,21,-0.23986525089732644,-0.06301974424713017,-0.25057094522844736,-0.22403674899355241,0.9523171983831138,-0.35147490913429263,0.8043827324334448,0.5689745521016177,1.8651011501872843,0.9842361413298533,0.5209448245556217
13,4,1,-0.23772214893670254,-0.06301156054319315,-0.24886353357577426,-0.22212152428109586,-0.3537826151549007,0.31054284075055255,0.5208294509786539,-1.0821803032971258,-1.6047264010190812,0.35144690658204664,-1.6574419114956642
15,4,3,-0.23927441417218212,-0.06301652619609943,-0.24982212897699096,-0.22332330672730316,0.6762857944910591,-1.1384776045946785,-1.3488772633524748,0.4188695652471865,-0.30354106931669406,-0.9141315629135668,0.8113963893624601
33,2,23,-0.23256419707947176,-0.06299915795895746,-0.2424141521261134,-0.2217815612509748,-3.7424608255370346,-0.7231339967889426,0.8261945233145825,-1.3323552813878445,-1.1709979571182854,-0.28134232816576005,-1.6574419114956642
32,2,15,-0.2229499119761191,-0.06301785806889444,-0.23799910414221123,-0.20602577397570018,0.5349038559122021,1.1423075127893993,0.35505984028200765,-0.08148039093425095,0.8241528848253746,-0.7875737159640054,0.6661706069590403
53,1,1,-0.2383565071170472,-0.06301575247808845,-0.2485461418453,-0.2221159986363217,-0.3290968798474813,1.7093348026431385,1.1943775533881877,-1.0821803032971258,-1.6047264010190812,0.35144690658204664,-1.6574419114956642
47,4,13,-0.2359509575932454,-0.061922804574729304,-0.24580684381743373,-0.22175148724990895,0.6538442169388592,0.35763402460583993,1.3252482986750145,-0.5818303471156884,-0.47703244687701235,2.249814610825467,-1.3669903466888258
2,1,10,-0.2217629631979274,-0.06298832590680375,-0.22890207562151416,-0.2022746764331175,-3.057992710194948,-0.9275813538834152,-0.8419712432748331,-0.33165536902496967,-0.7372695132174897,1.237351835228976,0.08526747734536481
4,2,22,-0.21481271868562718,-0.06277724331551009,-0.22710595899044125,-0.2059682529194447,0.04792162302947124,-0.718222063075908,-1.7100805203441163,3.67114428042653,1.4313727062864887,0.9842361413298533,1.9732026485898122
41,2,19,-0.2378922782615767,-0.06301012858747133,-0.24851606686471844,-0.22295281677441345,-1.2851080835711821,-0.5272746012185501,0.5661979760114201,-1.0321453076789822,-1.517980712238922,0.478004753531608,-1.2217645642854071
53,1,24,-0.18369224055341687,-0.06288176838451563,-0.17520798523986214,-0.15265533749682794,0.981491249200973,-0.19917327413529487,0.6900889482162827,0.1686945871564678,0.390424440924579,-0.28134232816576005,-0.05995830505805502
17,2,0,0.09307256255346641,-0.06135421037155675,0.015022449496308347,0.07324792199443907,0.918654832054814,-0.6696097642643261,0.3559323119172524,0.06862459592018029,0.9976442623856929,-1.2938051037622507,0.23049325974878335
49,4,8,-0.23979271513865916,-0.06301551766814482,-0.2504826616780412,-0.2239944008143407,0.18705940385310874,-0.7836458511440377,-1.9002793368276374,2.670444368063655,1.2578813287261703,0.35144690658204664,1.8279768661863938
54,2,17,-0.23873237423014124,-0.0630137315728359,-0.24961421673985015,-0.2232189988591485,-1.448931599702239,2.477687994941454,1.5590706969208117,-1.232285290151557,-1.517980712238922,0.09833121268292395,-1.5122161290922456
16,2,15,1.1058656218489915,-0.06030519502371651,1.0099607162441726,0.7464989127650338,0.539392171422642,2.977548552506309,0.2250615666304258,-0.08148039093425095,0.8241528848253746,-0.7875737159640054,0.6661706069590403
23,2,14,-0.1227252759775887,-0.06283956033481225,-0.11836657346105367,-0.11541674918306442,0.13993209099348947,0.46713845651159036,-0.6186185046519823,-0.33165536902496967,0.5639158184848972,-1.5469207976613735,1.1018479541692985
53,3,28,-0.23934431226689784,-0.06301936316213969,-0.2500844663062382,-0.22366032576635603,-1.4175133911291595,-0.3203712772675603,-0.9196212188116836,0.1686945871564678,-0.8240152019976489,0.7311204474307307,-0.3504098698648921
27,1,19,-0.23723286227369242,-0.06300820391580224,-0.24853811174142576,-0.22186580468769546,-1.1975859311176045,-0.8742789506232582,0.45277666342950396,-1.0321453076789822,-1.517980712238922,0.478004753531608,-1.2217645642854071
0,4,29,-0.2248437546933227,-0.0629383113888105,-0.23378825805727588,-0.21939529796760712,0.29926729161410653,0.3621181447374166,1.0678691662775885,0.4188695652471865,0.5639158184848972,1.61702537607766,-0.6408614346717305
30,4,1,-0.20494653667490273,-0.06292236355936032,-0.22362572400331288,-0.18925775198683978,-0.38968913923842,1.0304263387644386,0.5932445967040311,-1.0821803032971258,-1.6047264010190812,0.35144690658204664,-1.6574419114956642
44,1,28,-0.23738189028695425,-0.06301817756439151,-0.24734841392290657,-0.2219886370534946,-1.193097615607164,0.7163477901845241,-0.9606273856682225,0.1686945871564678,-0.8240152019976489,0.7311204474307307,-0.3504098698648921
24,0,16,-0.2359667835769546,-0.06298091207153438,-0.24756475832538793,-0.2201519489643034,-0.7397777490527329,-0.3070932112949051,0.533916525507337,-0.9320753164426946,-1.4312350234587627,0.6045626004811693,-1.0765387818819874
